pitch,roll,lado,movimento,sessao
-0.612551;1.191137;D;Dorsiflexao;1684867770
-0.621151;1.190983;D;Dorsiflexao;1684867770
-0.626992;1.193289;D;Dorsiflexao;1684867770
0.102095;1.288391;D;Flexao;1684867770
0.163167;1.261235;D;Flexao;1684867770
0.134948;1.259161;D;Flexao;1684867770
0.182614;1.28222;D;Flexao;1684867770
0.147628;1.248371;D;Flexao;1684867770
0.200487;1.209982;D;Flexao;1684867770
0.158428;1.237605;D;Flexao;1684867770
0.148896;1.249573;D;Flexao;1684867770
0.161775;1.288477;D;Flexao;1684867770
0.179807;1.272226;D;Flexao;1684867770
-0.170934;0.943964;D;Eversao;1684867770
-0.169044;0.966446;D;Eversao;1684867770
-0.176609;0.948069;D;Eversao;1684867770
-0.165174;0.960866;D;Eversao;1684867770
-0.167126;0.948168;D;Eversao;1684867770
-0.166948;0.942785;D;Eversao;1684867770
-0.1671;0.947701;D;Eversao;1684867770
-0.16672;0.955037;D;Eversao;1684867770
-0.166101;0.949756;D;Eversao;1684867770
-0.168198;0.9438;D;Eversao;1684867770
-0.100706;1.74663;D;Inversao;1684867770
-0.091273;1.813461;D;Inversao;1684867770
-0.08296;1.783124;D;Inversao;1684867770
-0.089423;1.777238;D;Inversao;1684867770
-0.084263;1.773594;D;Inversao;1684867770
-0.088652;1.784659;D;Inversao;1684867770
-0.084667;1.773587;D;Inversao;1684867770
-0.086017;1.779888;D;Inversao;1684867770
-0.081313;1.778881;D;Inversao;1684867770
-0.083477;1.778078;D;Inversao;1684867770
-0.099055;1.265061;D;Repouso;1684867770
-0.100936;1.266564;D;Repouso;1684867770
-0.102094;1.268365;D;Repouso;1684867770
-0.099015;1.266441;D;Repouso;1684867770
-0.100241;1.264536;D;Repouso;1684867770
-0.100241;1.266525;D;Repouso;1684867770
-0.098676;1.267515;D;Repouso;1684867770
-0.09976;1.268548;D;Repouso;1684867770
-0.100264;1.265703;D;Repouso;1684867770
-0.100241;1.266525;D;Repouso;1684867770
-0.629867;1.239233;D;Dorsiflexao;1684867770
-0.650699;1.246242;D;Dorsiflexao;1684867770
-0.617056;1.248865;D;Dorsiflexao;1684867770
-0.650232;1.226943;D;Dorsiflexao;1684867770
-0.634903;1.234908;D;Dorsiflexao;1684867770
-0.627429;1.237266;D;Dorsiflexao;1684867770
-0.614951;1.242607;D;Dorsiflexao;1684867770
-0.622817;1.234937;D;Dorsiflexao;1684867770
-0.589939;1.241727;D;Dorsiflexao;1684867770
-0.630808;1.236885;D;Dorsiflexao;1684867770
0.187857;1.247809;D;Flexao;1684867770
0.196448;1.274562;D;Flexao;1684867770
0.196673;1.27023;D;Flexao;1684867770
0.204363;1.258062;D;Flexao;1684867770
0.174383;1.256124;D;Flexao;1684867770
0.171177;1.252248;D;Flexao;1684867770
0.179791;1.251575;D;Flexao;1684867770
0.178123;1.273339;D;Flexao;1684867770
0.182711;1.26352;D;Flexao;1684867770
0.17415;1.255185;D;Flexao;1684867770
-0.174571;0.906979;D;Eversao;1684867770
-0.169443;0.945178;D;Eversao;1684867770
-0.170704;0.948862;D;Eversao;1684867770
-0.168124;0.950547;D;Eversao;1684867770
-0.176555;0.94781;D;Eversao;1684867770
-0.168372;0.942067;D;Eversao;1684867770
-0.171039;0.94865;D;Eversao;1684867770
-0.169112;0.949412;D;Eversao;1684867770
-0.169555;0.948059;D;Eversao;1684867770
-0.165533;0.95562;D;Eversao;1684867770
-0.092311;1.781746;D;Inversao;1684867770
-0.10631;1.775811;D;Inversao;1684867770
-0.097069;1.780089;D;Inversao;1684867770
-0.087073;1.790935;D;Inversao;1684867770
-0.094562;1.786385;D;Inversao;1684867770
-0.093451;1.785861;D;Inversao;1684867770
-0.090474;1.787463;D;Inversao;1684867770
-0.094386;1.786043;D;Inversao;1684867770
-0.086243;1.783625;D;Inversao;1684867770
-0.087677;1.776658;D;Inversao;1684867770
-0.101168;1.264572;D;Repouso;1684867770
-0.09832;1.265167;D;Repouso;1684867770
-0.098308;1.263216;D;Repouso;1684867770
-0.100579;1.267444;D;Repouso;1684867770
-0.099073;1.262024;D;Repouso;1684867770
-0.097314;1.26613;D;Repouso;1684867770
-0.099197;1.263618;D;Repouso;1684867770
-0.099556;1.256248;D;Repouso;1684867770
-0.100044;1.260677;D;Repouso;1684867770
-0.100064;1.262857;D;Repouso;1684867770
-0.669702;1.234435;D;Dorsiflexao;1684867770
-0.625887;1.234204;D;Dorsiflexao;1684867770
-0.676251;1.20517;D;Dorsiflexao;1684867770
-0.636517;1.198364;D;Dorsiflexao;1684867770
-0.61866;1.218796;D;Dorsiflexao;1684867770
-0.644748;1.221373;D;Dorsiflexao;1684867770
-0.647694;1.216601;D;Dorsiflexao;1684867770
-0.638601;1.22225;D;Dorsiflexao;1684867770
-0.617;1.21632;D;Dorsiflexao;1684867770
-0.61902;1.228234;D;Dorsiflexao;1684867770
0.144127;1.11067;D;Flexao;1684867770
0.244081;1.289865;D;Flexao;1684867770
0.224194;1.266953;D;Flexao;1684867770
0.185046;1.284311;D;Flexao;1684867770
0.191802;1.280178;D;Flexao;1684867770
0.175047;1.275553;D;Flexao;1684867770
0.200657;1.273971;D;Flexao;1684867770
0.200775;1.281308;D;Flexao;1684867770
0.195012;1.276477;D;Flexao;1684867770
0.197114;1.264391;D;Flexao;1684867770
-0.188985;0.942269;D;Eversao;1684867770
-0.185605;0.939949;D;Eversao;1684867770
-0.181474;0.926386;D;Eversao;1684867770
-0.180349;0.936548;D;Eversao;1684867770
-0.182379;0.926069;D;Eversao;1684867770
-0.183176;0.925842;D;Eversao;1684867770
-0.184635;0.917684;D;Eversao;1684867770
-0.180913;0.926571;D;Eversao;1684867770
-0.187052;0.925618;D;Eversao;1684867770
-0.18113;0.927069;D;Eversao;1684867770
-0.09055;1.810361;D;Inversao;1684867770
-0.081089;1.878314;D;Inversao;1684867770
-0.084182;1.864455;D;Inversao;1684867770
-0.095955;1.846459;D;Inversao;1684867770
-0.086436;1.844328;D;Inversao;1684867770
-0.092078;1.79985;D;Inversao;1684867770
-0.095567;1.807436;D;Inversao;1684867770
-0.093652;1.812539;D;Inversao;1684867770
-0.089901;1.821304;D;Inversao;1684867770
-0.089555;1.82295;D;Inversao;1684867770
-0.089555;1.82295;D;Inversao;1684867770
